,mileage,make,model,fuel,gear,price,hp,year
605,177000,60,506,2,1,3990,90.0,2011
606,177000,28,337,2,1,3999,109.0,2011
607,110000,72,822,1,2,3999,61.0,2011
608,83223,55,15,1,1,3999,95.0,2011
609,69000,60,241,1,1,3999,75.0,2011
610,162300,53,132,1,1,3999,101.0,2011
611,144000,48,95,2,1,3999,109.0,2011
613,168000,30,826,2,1,3999,90.0,2011
614,500000,69,728,2,1,3999,105.0,2011
615,181701,53,507,2,1,3999,110.0,2011
616,99800,62,428,1,1,4000,69.0,2011
617,145000,16,180,1,1,4000,73.0,2011
618,54071,30,823,1,1,4099,69.0,2011
619,176000,66,694,2,1,4200,75.0,2011
620,30500,55,15,1,1,4200,95.0,2011
621,434000,63,691,2,2,4200,170.0,2011
622,306000,27,675,2,1,4200,136.0,2011
623,62000,27,551,1,1,4200,69.0,2011
624,144134,30,826,2,1,4490,90.0,2012
625,130000,27,54,1,1,4490,69.0,2012
626,43000,30,823,1,1,4490,69.0,2012
627,264038,69,394,2,1,4490,105.0,2012
628,79000,60,241,1,1,4490,75.0,2012
629,77709,52,508,1,1,4490,80.0,2012
630,110474,55,15,1,1,4499,95.0,2012
631,168000,55,32,2,1,4499,111.0,2012
632,79500,53,274,1,1,4499,69.0,2012
633,75000,28,333,1,1,4499,60.0,2012
634,90000,36,559,1,1,4499,69.0,2012
635,98789,53,274,1,1,4499,87.0,2012
636,90000,69,833,1,1,4500,60.0,2012
637,207000,53,244,2,1,4500,105.0,2012
638,153000,63,624,2,1,4500,75.0,2012
639,148000,53,132,2,1,4500,110.0,2012
640,65500,53,274,1,1,4500,69.0,2012
641,117000,69,833,1,1,4500,75.0,2012
642,167500,53,274,2,1,4500,131.0,2012
643,61700,60,745,1,1,4500,75.0,2012
644,97000,36,559,1,1,4990,69.0,2013
645,75000,50,683,1,1,4999,80.0,2013
646,155000,60,506,1,1,4999,116.0,2013
647,155000,60,506,1,1,4999,116.0,2013
648,175000,36,231,2,1,4999,128.0,2013
649,124600,63,332,1,1,4999,86.0,2013
650,74415,27,415,1,1,4999,69.0,2013
651,42000,30,824,1,1,4999,86.0,2013
652,109000,53,274,1,1,5150,87.0,2013
653,240000,28,337,2,1,5150,140.0,2013
654,129073,36,613,1,1,5199,109.0,2013
655,38220,68,143,1,1,5200,68.0,2013
656,77220,60,506,1,1,5200,101.0,2013
657,235000,63,536,2,1,5250,105.0,2013
658,122500,27,551,1,2,5300,86.0,2013
659,74000,60,745,1,1,5300,75.0,2013
660,98000,62,509,1,1,5300,60.0,2013
661,96000,53,274,1,1,5300,69.0,2013
662,160000,14,280,1,1,5300,141.0,2013
663,197000,68,806,1,1,5300,99.0,2013
664,129000,52,534,2,1,5600,90.0,2014
665,108900,53,274,1,1,5650,87.0,2014
666,36000,63,332,1,1,5650,60.0,2014
667,50130,27,575,1,1,5680,69.0,2014
668,53196,72,822,1,2,5700,71.0,2014
669,125000,63,332,2,1,5700,75.0,2014
670,106700,63,332,2,1,5710,75.0,2014
671,90000,63,332,2,1,5750,75.0,2014
672,32000,53,274,1,1,5750,69.0,2014
673,32000,53,274,1,1,5750,69.0,2014
674,33000,27,551,1,1,5750,69.0,2014
675,70400,62,428,1,1,5790,69.0,2014
676,63000,21,478,1,1,5790,75.0,2014
677,47765,53,274,1,1,5790,69.0,2014
678,45000,55,1,1,1,5799,82.0,2014
679,102900,28,333,1,1,5799,60.0,2014
680,97333,28,333,1,1,5800,125.0,2014
681,95000,62,121,1,1,5800,105.0,2014
682,95000,27,54,1,1,5800,69.0,2014
683,93651,69,833,1,1,5800,60.0,2014
684,55299,30,823,1,1,5944,67.0,2015
685,53800,69,833,1,1,5990,60.0,2015
686,53000,62,428,1,1,5990,69.0,2015
687,22600,55,1,1,1,5990,69.0,2015
688,125000,62,428,1,1,5990,86.0,2015
689,64000,63,238,1,1,5990,60.0,2015
690,278000,69,394,2,1,5990,105.0,2015
691,55000,60,745,1,1,5990,71.0,2015
692,38000,69,833,1,1,5999,60.0,2015
693,91000,21,670,1,1,5999,90.0,2015
694,94751,55,16,1,1,5999,82.0,2015
695,32000,60,745,1,1,5999,71.0,2015
696,30000,50,683,1,1,5999,71.0,2015
697,54777,28,333,1,1,5999,60.0,2015
698,85675,69,833,1,1,5999,60.0,2015
699,118000,63,332,2,1,6000,90.0,2015
700,54500,28,333,1,1,6100,82.0,2015
701,43447,53,274,1,1,6100,69.0,2015
702,79100,52,508,1,1,6199,80.0,2015
703,44849,72,822,1,1,6200,71.0,2015
704,50423,69,558,1,2,34822,334.0,2016
705,72072,69,558,1,2,34822,334.0,2016
706,52916,69,558,1,2,34822,334.0,2016
707,59950,69,558,1,2,34822,334.0,2016
708,44615,69,558,1,2,34822,334.0,2016
709,94250,69,558,1,2,34822,334.0,2016
710,86600,69,558,1,2,34822,334.0,2016
711,36409,69,558,1,2,35777,334.0,2016
712,108320,69,558,1,2,35877,334.0,2016
713,58300,48,368,2,2,37900,258.0,2016
714,61411,69,558,1,2,43888,334.0,2016
715,16010,7,645,1,2,44449,354.0,2016
716,99989,48,368,2,2,49999,258.0,2016
717,35800,44,402,1,2,109460,460.0,2016
718,65500,10,246,1,2,122500,635.0,2016
719,171000,53,815,2,2,3299,131.0,2016
720,152612,63,238,1,1,3799,60.0,2016
721,426000,48,237,2,1,4250,75.0,2016
722,98280,21,478,1,1,4400,73.0,2016
723,137000,21,670,1,1,4490,73.0,2016
724,75419,53,132,2,1,13990,136.0,2018
725,24415,28,176,1,1,13990,101.0,2018
726,35000,30,458,1,1,14450,120.0,2018
727,150000,69,556,2,2,14510,150.0,2018
728,16900,68,806,3,2,15900,102.0,2018
729,83526,69,394,2,1,15950,116.0,2018
730,65478,43,252,2,2,15999,116.0,2018
731,82800,8,19,1,2,16300,136.0,2018
732,10448,53,416,1,1,16790,131.0,2018
733,54900,7,101,1,2,16900,95.0,2018
734,92435,69,394,2,1,16950,116.0,2018
735,20647,30,433,3,2,16990,141.0,2018
736,37000,68,175,3,2,17900,98.0,2018
737,66000,7,103,1,2,17990,150.0,2018
738,15878,69,394,1,2,18450,125.0,2018
739,8982,53,279,1,2,18700,110.0,2018
740,60150,69,394,1,1,18950,125.0,2018
741,64424,69,394,2,2,19450,150.0,2018
742,25587,43,259,1,1,19499,192.0,2018
743,35990,62,129,1,2,19550,116.0,2018
744,14175,70,795,1,2,47900,310.0,2019
745,43701,48,206,2,2,48480,286.0,2019
746,5526,48,362,1,2,49290,211.0,2019
747,25000,28,739,2,1,50247,170.0,2019
748,25531,70,795,2,2,51770,235.0,2019
749,16203,7,581,3,2,52170,367.0,2019
750,130,7,109,2,2,52430,204.0,2019
751,6897,7,645,2,2,54450,347.0,2019
752,29900,7,108,2,2,56950,286.0,2019
753,30225,58,496,1,2,59900,245.0,2019
754,6752,7,106,2,2,60950,286.0,2019
755,17480,7,107,2,2,61591,286.0,2019
756,25500,7,110,2,2,64888,286.0,2019
757,18319,7,600,1,2,66750,400.0,2019
758,15186,7,666,2,2,67480,435.0,2019
759,5715,7,599,1,2,69999,450.0,2019
760,7146,69,727,2,2,77960,421.0,2019
761,9987,48,306,1,2,82290,435.0,2019
762,24117,58,228,1,2,85900,340.0,2019
763,2267,48,380,1,2,86885,455.0,2019
764,20683,70,792,2,2,33780,150.0,2020
765,16162,63,456,1,2,33841,190.0,2020
766,5777,46,217,1,2,33870,194.0,2020
767,12107,69,130,1,2,33908,190.0,2020
768,12851,69,556,1,2,33998,218.0,2020
769,9853,69,556,3,2,34390,218.0,2020
770,4183,69,696,1,2,34420,150.0,2020
771,13108,70,758,2,2,34480,190.0,2020
772,20238,69,678,2,2,34720,150.0,2020
773,50,63,536,1,2,34745,245.0,2020
774,14900,7,103,3,2,34750,204.0,2020
775,8350,55,29,1,2,34890,181.0,2020
777,9190,69,425,4,2,34920,204.0,2020
778,5681,63,456,1,2,34928,190.0,2020
779,9986,7,103,1,2,34950,150.0,2020
780,6000,28,517,1,2,34950,165.0,2020
781,10,62,473,1,2,34950,300.0,2020
782,8000,28,461,3,2,34950,224.0,2020
783,3500,70,758,1,2,34970,163.0,2020
784,5000,69,130,2,2,56555,200.0,2021
785,4999,7,581,2,2,57880,204.0,2021
786,3000,48,754,2,2,57990,237.0,2021
787,4900,55,60,3,2,58373,360.0,2021
788,3000,48,753,2,2,59990,190.0,2021
789,4999,7,581,2,2,63880,204.0,2021
790,15,69,711,2,2,64808,204.0,2021
791,1500,70,792,4,2,64890,408.0,2021
792,1944,69,130,1,2,64900,280.0,2021
793,4900,69,723,1,2,64980,320.0,2021
794,5000,70,649,3,2,65880,392.0,2021
795,5000,69,708,2,2,69555,204.0,2021
796,1000,70,792,4,2,69880,408.0,2021
797,15,69,710,2,2,71705,150.0,2021
798,3000,7,581,2,2,73450,286.0,2021
799,3000,7,581,2,2,73850,286.0,2021
800,10,70,793,3,2,77480,341.0,2021
801,10,70,793,3,2,77860,253.0,2021
802,3000,48,365,1,2,82887,390.0,2021
803,6500,58,496,1,2,83490,354.0,2021
804,156459,28,517,1,1,7745,160.0,2011
805,229000,69,728,2,2,7750,170.0,2011
806,270000,48,168,2,2,7750,204.0,2011
807,152000,69,728,1,1,7799,140.0,2011
808,170800,52,524,2,1,7900,90.0,2011
809,133000,69,728,1,1,7900,105.0,2011
810,125700,28,403,1,1,7900,125.0,2011
811,126000,69,398,2,2,7900,140.0,2011
812,111000,7,101,2,1,7900,90.0,2011
813,101655,69,398,1,2,7980,122.0,2011
814,89172,30,763,1,1,7980,140.0,2011
815,82102,55,32,1,2,7990,156.0,2011
816,108350,55,29,2,2,7990,163.0,2011
817,86875,62,121,1,1,7990,125.0,2011
818,69598,28,333,1,1,7990,135.0,2011
819,110998,8,35,1,1,7999,170.0,2011
820,80000,62,121,1,2,7999,160.0,2011
821,245000,7,104,2,2,8000,143.0,2011
822,124500,48,95,1,2,8100,116.0,2011
823,147000,69,553,1,1,8200,122.0,2011
824,210842,7,104,2,1,8500,143.0,2012
825,100000,30,827,2,2,8590,136.0,2012
826,77600,53,132,1,1,8600,140.0,2012
827,205764,69,723,2,2,8600,140.0,2012
828,50000,21,296,1,1,8600,105.0,2012
829,89679,68,134,3,2,8690,99.0,2012
830,63000,70,646,1,1,8800,145.0,2012
831,53400,16,184,1,2,8850,156.0,2012
832,99769,53,126,2,1,8880,163.0,2012
833,57300,69,398,1,2,8900,105.0,2012
834,220885,48,167,2,2,8950,170.0,2012
835,77500,28,176,1,1,8950,125.0,2012
836,340000,48,300,2,2,8950,231.0,2012
837,53500,28,149,1,1,8979,90.0,2012
838,34900,28,149,1,1,8990,90.0,2012
839,123559,69,561,1,2,8990,179.0,2012
840,92272,30,832,1,1,8990,135.0,2012
841,123814,69,553,2,1,8990,105.0,2012
842,123814,69,556,2,1,8990,105.0,2012
843,42000,53,507,1,1,8990,140.0,2012
844,79988,52,587,1,1,9488,117.0,2013
845,83465,28,149,1,1,9490,125.0,2013
846,84367,36,230,1,2,9590,135.0,2013
847,116700,53,132,1,2,9643,140.0,2013
848,127500,63,691,1,1,9690,125.0,2013
849,105000,69,723,1,1,9690,122.0,2013
850,64000,14,280,1,1,9700,140.0,2013
851,110700,43,252,2,2,9700,111.0,2013
852,196900,53,815,2,2,9700,165.0,2013
853,114400,69,394,1,1,9780,105.0,2013
854,101383,63,807,2,1,9800,140.0,2013
855,117000,52,587,1,1,9850,117.0,2013
856,88523,53,813,2,1,9890,125.0,2013
857,71000,69,398,1,2,9900,105.0,2013
858,77500,69,394,1,2,9900,105.0,2013
859,126000,69,394,2,1,9900,150.0,2013
860,88000,69,398,2,2,9900,140.0,2013
861,149711,52,587,1,1,9945,117.0,2013
862,91000,7,103,1,1,9950,105.0,2013
863,99948,28,337,1,1,9950,125.0,2013
864,231000,69,275,2,1,9950,109.0,2014
865,54140,60,224,1,1,9950,90.0,2014
866,107826,69,394,1,1,9990,105.0,2014
867,68100,69,394,1,1,9990,86.0,2014
868,164750,69,556,2,1,9990,140.0,2014
869,157599,28,337,2,1,9990,116.0,2014
870,48629,53,132,1,1,9990,140.0,2014
871,120000,69,674,1,1,9995,125.0,2014
872,137400,69,728,2,1,9999,105.0,2014
874,137125,69,728,1,1,10290,140.0,2014
875,148300,62,473,2,1,10300,150.0,2014
876,70000,28,337,1,1,10400,150.0,2014
877,110148,53,116,1,1,10445,101.0,2014
878,122500,62,473,1,1,10450,122.0,2014
879,122000,53,815,1,1,10490,140.0,2014
880,108854,8,3,1,1,10490,136.0,2014
881,119969,70,755,1,1,10490,120.0,2014
882,66842,69,561,1,1,10490,110.0,2014
883,150000,7,101,2,1,10500,90.0,2014
884,91486,60,673,2,2,9290,110.0,2015
885,24500,30,823,1,2,9350,87.0,2015
886,62500,62,473,1,1,9350,86.0,2015
887,137533,53,813,2,1,9390,131.0,2015
888,95000,30,831,1,1,9450,90.0,2015
889,107000,28,176,2,2,9450,163.0,2015
890,96896,53,244,2,1,9480,105.0,2015
891,127726,53,815,2,1,9480,170.0,2015
892,96896,53,244,2,1,9480,105.0,2015
893,216145,30,832,1,2,9490,166.0,2015
894,216145,30,832,1,2,9490,166.0,2015
895,55257,68,134,1,1,9490,99.0,2015
896,179999,53,514,2,2,9495,136.0,2015
897,116889,69,394,2,1,9580,110.0,2015
898,188864,8,20,2,2,9680,190.0,2015
899,149433,53,432,2,1,9680,140.0,2015
900,119395,53,432,2,1,9680,170.0,2015
901,61927,53,132,1,1,9750,170.0,2015
902,65518,53,274,2,3,9780,95.0,2015
903,65518,53,274,2,3,9780,95.0,2015
904,68600,27,56,1,1,8650,69.0,2016
905,82360,28,403,2,1,8680,120.0,2016
906,169433,53,132,2,1,8680,160.0,2016
907,118740,60,506,2,1,8680,131.0,2016
908,133685,16,404,2,1,8680,120.0,2016
909,181888,63,536,2,2,8700,150.0,2016
910,105521,28,149,2,1,8750,95.0,2016
911,176873,53,815,2,2,8780,131.0,2016
912,167561,53,514,2,1,8780,136.0,2016
913,86600,53,274,1,1,8780,69.0,2016
914,82210,53,116,1,1,8790,87.0,2016
915,83692,55,552,2,1,8799,75.0,2016
916,49000,62,428,1,1,8800,75.0,2016
917,213000,36,225,2,2,8800,141.0,2016
918,20000,55,829,4,2,8815,67.0,2016
919,99289,16,180,2,1,8880,99.0,2016
920,224587,28,517,2,1,8890,150.0,2016
921,192000,28,517,2,1,8900,120.0,2016
922,168000,69,219,2,1,8900,102.0,2016
923,84200,27,551,1,1,6450,69.0,2017
924,249905,53,132,2,1,6480,110.0,2017
925,49500,69,833,1,1,6490,60.0,2017
926,46900,63,238,1,1,6490,60.0,2017
927,45200,69,833,1,1,6490,60.0,2017
928,24000,69,833,1,1,6550,60.0,2017
929,45000,72,822,1,1,6799,71.0,2017
930,37700,62,509,1,1,6900,60.0,2017
931,44656,50,683,1,1,6950,71.0,2017
932,59500,69,833,1,1,6970,60.0,2017
933,186673,53,132,2,1,6980,136.0,2017
934,196849,53,132,2,1,6980,110.0,2017
935,196849,53,132,2,1,6980,110.0,2017
936,162274,53,132,2,1,6980,110.0,2017
937,162274,53,132,2,1,6980,110.0,2017
938,41600,16,178,1,1,6980,69.0,2017
939,204062,53,244,2,1,6990,95.0,2017
940,204062,53,244,2,1,6990,95.0,2017
941,222955,53,132,2,1,6990,136.0,2017
942,63000,63,238,1,1,6999,60.0,2018
943,45896,62,509,5,1,7450,68.0,2018
944,150533,53,132,2,1,7480,110.0,2018
945,171423,53,132,2,1,7480,110.0,2018
946,31800,69,833,1,1,7550,60.0,2018
947,154544,53,132,2,1,7680,110.0,2018
948,77181,53,274,2,1,7780,75.0,2018
949,29783,60,745,1,1,7850,69.0,2018
950,214687,53,132,2,2,7890,136.0,2018
951,26500,36,559,1,1,7950,67.0,2018
952,139430,53,132,2,2,7980,136.0,2018
953,186121,53,132,2,1,7980,110.0,2018
954,39177,30,823,1,1,7990,67.0,2018
955,79818,72,822,1,1,7990,71.0,2018
956,45000,69,833,1,1,7990,60.0,2018
957,59303,21,478,1,1,7990,73.0,2018
958,100000,28,333,2,1,7999,86.0,2018
959,109078,53,132,2,1,8280,110.0,2018
960,189031,62,473,2,1,8290,116.0,2018
961,25219,63,238,1,1,8350,60.0,2018
962,27250,55,16,1,1,10990,82.0,2019
963,4900,53,274,1,1,10990,90.0,2019
964,25419,30,824,1,1,10997,75.0,2019
965,26300,55,16,1,1,11190,110.0,2019
966,4600,27,54,1,1,11220,69.0,2019
967,27517,28,333,2,1,11280,86.0,2019
968,8453,53,116,1,1,11440,87.0,2019
969,34900,53,274,1,1,11450,90.0,2019
970,33692,21,670,1,1,11450,90.0,2019
971,59889,53,279,1,1,11470,83.0,2019
972,85416,53,132,2,1,11490,110.0,2019
973,8000,53,274,1,1,11490,90.0,2019
974,25900,28,333,1,1,11500,71.0,2019
975,22445,53,274,1,1,11680,90.0,2019
976,2000,16,180,1,1,11697,68.0,2019
977,20411,72,822,4,2,11749,82.0,2019
978,75949,53,132,2,1,11790,110.0,2019
979,13770,28,446,1,1,11850,86.0,2019
980,13850,72,821,1,1,11880,90.0,2019
981,10000,63,332,1,1,11900,75.0,2019
982,5000,30,823,1,2,12590,67.0,2020
983,5500,69,833,1,1,12680,60.0,2020
984,8450,50,683,1,2,12690,80.0,2020
985,11281,53,274,1,1,12740,75.0,2020
986,15892,53,274,1,1,12740,75.0,2020
987,20,63,332,1,1,12750,60.0,2020
988,10,27,54,1,1,12850,69.0,2020
989,3397,50,683,1,2,12890,80.0,2020
990,20,21,670,1,1,12916,101.0,2020
991,3155,27,54,1,1,12945,69.0,2020
992,10,27,54,1,1,12945,69.0,2020
993,3000,27,54,1,1,12945,69.0,2020
994,10,27,54,1,1,12945,69.0,2020
995,1500,16,180,1,1,12950,82.0,2020
996,50200,28,333,2,1,12950,86.0,2020
997,100,28,333,1,1,12950,95.0,2020
998,7500,60,241,1,1,12980,72.0,2020
999,15,27,54,1,2,12990,69.0,2020
1000,2500,50,683,1,2,12990,80.0,2020
1001,7368,27,551,1,1,12990,69.0,2020
1002,15,63,332,1,1,15985,95.0,2021
1003,10,21,478,1,2,15990,91.0,2021
1004,20,60,325,1,1,15990,101.0,2021
1005,10,27,56,3,1,15990,69.0,2021
1006,10,27,56,3,1,15990,69.0,2021
1007,5,68,806,1,1,15990,72.0,2021
1008,10,60,812,4,2,15990,109.0,2021
1009,10,36,690,1,1,15990,84.0,2021
1010,10,36,690,1,1,15990,84.0,2021
1011,20,27,54,1,2,15990,69.0,2021
1012,10,36,613,1,1,15990,84.0,2021
1013,10,36,613,1,1,15990,84.0,2021
1014,10,36,613,1,1,15990,84.0,2021
1015,10,63,332,1,1,16250,95.0,2021
1016,20,63,332,1,1,16350,95.0,2021
1017,50,30,824,1,1,16399,84.0,2021
1018,50,30,824,1,1,16399,84.0,2021
1019,8452,69,561,1,1,16450,80.0,2021
1020,10,60,241,1,1,16490,91.0,2021
1021,10,60,241,1,1,16490,91.0,2021
1022,181443,62,121,2,1,4299,105.0,2011
1023,195000,69,398,1,1,4299,86.0,2011
1024,145000,53,507,1,1,4300,120.0,2011
1025,194000,53,132,2,1,4300,165.0,2011
1026,45500,16,178,1,1,4300,68.0,2011
1027,128450,53,274,2,1,4325,95.0,2011
1028,174900,21,478,1,1,4350,84.0,2011
1029,225000,7,103,1,1,4397,105.0,2011
1030,113000,27,54,1,1,4400,69.0,2011
1031,74000,60,241,1,1,4400,75.0,2011
1032,101978,72,822,1,2,4400,61.0,2011
1033,200000,53,432,2,1,4400,160.0,2011
1034,148298,63,624,1,1,4400,86.0,2011
1035,167000,28,517,2,1,4450,116.0,2011
1036,92000,72,822,1,2,4450,71.0,2011
1037,94000,53,132,1,1,4450,140.0,2011
1038,137000,28,333,1,1,4480,60.0,2011
1039,183600,30,826,2,1,4490,90.0,2011
1040,120790,28,517,1,1,4490,160.0,2011
1041,98000,52,508,1,1,4490,98.0,2011
1042,146000,16,184,1,1,4900,120.0,2012
1043,147700,28,333,2,1,4950,95.0,2012
1044,85730,21,670,1,1,4980,84.0,2012
1045,134000,50,243,1,2,4980,95.0,2012
1046,82000,53,274,1,1,4990,69.0,2012
1047,131750,69,561,2,1,4990,75.0,2012
1048,145300,28,333,2,1,4990,69.0,2012
1049,45296,14,685,1,1,4990,68.0,2012
1050,62000,69,833,1,1,4990,60.0,2012
1051,189000,53,813,2,1,4990,165.0,2012
1052,189000,53,815,2,1,4990,165.0,2012
1053,131128,69,561,1,1,4990,69.0,2012
1054,89675,28,333,1,1,4990,60.0,2012
1055,148000,28,337,1,1,4990,150.0,2012
1056,93000,55,16,1,1,4990,95.0,2012
1057,99250,28,333,1,1,4995,60.0,2012
1058,90000,30,824,1,1,4999,86.0,2012
1059,102000,69,561,1,1,4999,60.0,2012
1060,218199,69,394,2,1,4999,105.0,2012
1061,140000,60,673,1,2,4999,140.0,2012
1062,89100,62,428,1,1,5900,86.0,2013
1063,62000,68,143,1,1,5900,68.0,2013
1064,97000,63,624,1,1,5900,86.0,2013
1065,133393,62,428,1,1,5950,105.0,2013
1066,73000,55,16,1,1,5950,95.0,2013
1067,109200,63,624,1,1,5970,86.0,2013
1068,131000,60,241,2,1,5980,90.0,2013
1069,77000,27,54,1,1,5990,69.0,2013
1070,146000,53,132,1,1,5990,101.0,2013
1071,128000,53,507,1,1,5990,101.0,2013
1072,61590,62,509,1,1,5990,60.0,2013
1073,53000,60,506,2,1,5990,110.0,2013
1074,40000,63,238,1,1,5990,75.0,2013
1075,133950,60,673,1,1,5990,116.0,2013
1076,110000,53,132,1,1,5990,101.0,2013
1077,94000,28,333,1,1,5990,60.0,2013
1078,77000,53,274,1,1,5990,87.0,2013
1079,103000,62,428,1,1,5995,105.0,2013
1080,41000,53,274,1,1,5999,69.0,2013
1081,65000,28,149,1,1,5999,90.0,2013
1082,200000,69,394,2,1,6200,105.0,2014
1083,150000,53,132,2,1,6200,110.0,2014
1084,107900,63,610,1,1,6200,86.0,2014
1085,70200,69,833,1,1,6200,75.0,2014
1086,56000,53,274,1,1,6200,86.0,2014
1087,32900,60,812,4,2,6250,58.0,2014
1088,62000,27,54,1,1,6250,69.0,2014
1089,80000,53,274,1,1,6280,87.0,2014
1090,8150,50,683,1,1,6295,71.0,2014
1091,90000,27,551,1,1,6350,69.0,2014
1092,44000,27,551,1,1,6390,69.0,2014
1093,98700,53,274,1,1,6400,101.0,2014
1094,210000,28,737,2,1,6400,95.0,2014
1095,109144,60,506,2,1,6450,110.0,2014
1096,48651,30,823,1,1,6478,67.0,2014
1097,94690,52,508,1,1,6490,80.0,2014
1098,70000,69,561,1,1,6490,60.0,2014
1099,82500,60,241,1,1,6495,73.0,2014
1100,102000,30,831,1,1,6499,125.0,2014
1101,73572,72,822,1,2,6500,71.0,2014
1102,94493,66,694,1,1,6500,94.0,2015
1103,32600,16,178,1,1,6500,69.0,2015
1104,85000,55,16,1,1,6550,82.0,2015
1105,63041,69,833,1,1,6580,60.0,2015
1106,66800,53,274,1,1,6590,69.0,2015
1107,35526,60,745,1,1,6590,71.0,2015
1108,31490,55,1,1,1,6590,69.0,2015
1109,104000,16,180,1,1,6599,82.0,2015
1110,81380,30,823,1,1,6600,87.0,2015
1111,55000,21,670,1,1,6655,90.0,2015
1112,60100,53,116,1,1,6690,69.0,2015
1113,73390,52,508,1,1,6699,80.0,2015
1114,113386,16,159,2,1,6700,75.0,2015
1115,87070,30,826,2,1,6700,128.0,2015
1116,115900,53,132,2,1,6750,110.0,2015
1117,114859,16,159,2,1,6790,75.0,2015
1118,117716,16,159,2,1,6790,75.0,2015
1119,56850,62,509,1,1,6795,60.0,2015
1120,92000,28,333,1,1,6800,101.0,2015
1121,70000,27,551,1,1,5800,69.0,2016
1122,60000,27,551,1,1,5950,69.0,2016
1123,89329,69,833,1,1,5979,60.0,2016
1124,52266,69,833,1,1,5980,60.0,2016
1125,93000,28,333,1,1,5990,60.0,2016
1126,84815,53,274,1,1,5990,69.0,2016
1127,88900,62,509,1,1,5995,60.0,2016
1128,58000,27,531,1,1,5999,69.0,2016
1129,99000,60,745,1,1,5999,71.0,2016
1130,48000,30,823,1,1,6099,67.0,2016
1131,140000,16,180,2,1,6150,99.0,2016
1132,63871,60,745,1,1,6190,71.0,2016
1133,161600,53,274,1,1,6190,90.0,2016
1134,78000,63,238,1,1,6299,75.0,2016
1135,135400,53,274,2,1,6300,95.0,2016
1136,180000,28,337,2,1,6350,95.0,2016
1137,77082,63,238,1,1,6350,60.0,2016
1138,122000,27,575,1,1,6400,69.0,2016
1139,122000,27,577,1,1,6400,69.0,2016
1140,31681,69,833,1,1,6400,60.0,2016
1141,17200,8,825,3,2,23400,170.0,2017
1142,52240,8,39,1,1,23450,252.0,2017
1143,57000,40,630,2,1,23499,150.0,2017
1144,74771,63,691,2,2,23555,190.0,2017
1145,18000,53,432,1,2,23800,165.0,2017
1146,88730,8,62,2,2,23860,190.0,2017
1147,59147,40,627,2,2,23890,150.0,2017
1148,132000,8,40,2,2,23999,313.0,2017
1149,29682,46,217,2,2,24229,175.0,2017
1150,42164,8,35,1,2,24320,184.0,2017
1151,41620,8,62,2,1,24450,190.0,2017
1152,80000,8,39,3,2,24499,252.0,2017
1153,80000,8,39,1,2,24499,252.0,2017
1154,53466,70,759,2,2,24500,190.0,2017
1155,110629,63,456,2,2,24600,190.0,2017
1156,53000,48,198,2,2,24999,136.0,2017
1157,57200,55,55,1,2,25390,165.0,2017
1158,60334,8,20,2,2,25430,190.0,2017
1159,35800,43,262,1,2,25930,192.0,2017
1160,8000,53,227,1,2,25990,170.0,2017
1161,26591,66,669,1,1,18700,140.0,2018
1162,7724,43,247,1,2,18888,136.0,2018
1163,34534,7,103,1,1,18930,150.0,2018
1164,64648,8,35,2,2,18950,190.0,2018
1165,102150,8,34,2,2,18950,150.0,2018
1166,19050,43,541,1,2,18990,102.0,2018
1167,30149,69,553,1,1,19460,150.0,2018
1168,13644,69,219,1,1,19460,125.0,2018
1169,95462,69,400,2,2,19460,184.0,2018
1170,10000,53,432,1,1,19480,140.0,2018
1171,10000,53,813,1,1,19800,140.0,2018
1172,7200,53,514,1,2,19800,140.0,2018
1173,20612,43,539,1,1,19830,102.0,2018
1174,45850,68,140,1,2,19880,147.0,2018
1175,30018,43,539,1,1,19930,102.0,2018
1176,45000,43,539,1,1,19930,102.0,2018
1177,25803,43,539,1,1,19960,102.0,2018
1178,73215,7,578,1,2,19990,150.0,2018
1179,14900,53,432,1,1,19990,165.0,2018
1180,4500,53,432,1,1,19990,165.0,2018
1181,60000,46,75,2,2,22999,184.0,2019
1182,8080,53,416,1,1,23550,131.0,2019
1183,4500,53,416,1,2,23800,131.0,2019
1184,60000,48,297,2,2,23999,150.0,2019
1185,9852,53,514,1,2,24450,140.0,2019
1186,18350,8,19,1,2,24500,140.0,2019
1187,6484,68,568,3,2,24500,122.0,2019
1188,2133,63,672,1,2,24600,150.0,2019
1189,51300,53,432,2,2,24980,170.0,2019
1190,28680,62,133,1,2,25480,150.0,2019
1191,32990,8,19,2,2,25700,150.0,2019
1192,5477,8,825,4,2,25860,170.0,2019
1193,14662,28,386,2,2,25900,150.0,2019
1194,80304,68,385,1,2,25990,200.0,2019
1195,27000,7,104,3,2,25999,150.0,2019
1196,13143,28,517,2,2,26200,190.0,2019
1197,33636,68,595,1,1,26370,175.0,2019
1198,22044,68,273,3,2,26400,184.0,2019
1199,8364,46,217,2,2,26900,150.0,2019
1200,9485,46,75,1,2,27400,194.0,2019
1201,15,7,103,1,2,36900,150.0,2021
1202,4,7,103,3,2,36900,204.0,2021
1203,11,7,103,2,2,36900,150.0,2021
1204,1523,28,461,1,2,37770,152.0,2021
1205,6200,46,217,2,2,37990,184.0,2021
1206,2500,63,454,1,2,38249,190.0,2021
1207,12,7,579,1,2,38490,150.0,2021
